cargo,cargo_standardized_fr,departure_uhgs_id,departure_fr,destination_uhgs_id,destination_fr,destination_partner_balance_1789,destination_partner_balance_supp_1789,destination_substate_1789_fr,destination_state_1789_fr,tonnage,outdate_fixed,nb_cargo,commodity_as_toflit
Passagers,Passagers,A0167057,Granville,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,16.0,1787-01-08,1.0,passagers
Passagers,Passagers,A0167057,Granville,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,16.0,1787-02-22,1.0,passagers
Passagers,Passagers,A0167057,Granville,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,16.0,1787-04-24,1.0,passagers
Passagers,Passagers,A0167057,Granville,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,16.0,1787-07-11,1.0,passagers
Passagers,Passagers,A0167057,Granville,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,16.0,1787-09-04,1.0,passagers
Passagers,Passagers,A0167057,Granville,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,16.0,1787-11-24,1.0,passagers
Marchandises,Diverses marchandises,A0130763,Diélette,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,4.0,1787-05-25,1.0,marchandises
Marchandises,Diverses marchandises,A0130763,Diélette,A1945598,Guernesey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,4.0,1787-06-24,1.0,marchandises
Marchandises,Diverses marchandises,A0130763,Diélette,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,4.0,1787-08-11,1.0,marchandises
Passagers,Passagers,A0167057,Granville,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,6.0,1787-02-23,1.0,passagers
Passagers,Passagers,A0167057,Granville,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,6.0,1787-07-07,1.0,passagers
Passagers,Passagers,A0167057,Granville,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,6.0,1787-08-09,1.0,passagers
Passagers,Passagers,A0167057,Granville,A1963330,Jersey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,6.0,1787-08-28,1.0,passagers
,,A0165080,Calais,A1039917,Gothembourg ,Suède,Etranger,,Suède,93.0,1787-06-01,0.0,[vide]
Tabac,tabac,A0204180,Dunkerque,A0041886,Nieuport,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,40.0,1787-10-06,2.0,tabac
Sel,Sel,A0204180,Dunkerque,A0041886,Nieuport,Etats de l'Empereur,Etranger,Pays-Bas autrichiens,Autriche,40.0,1787-10-06,2.0,sel
Eau de vie,Eau-de-vie,A0204180,Dunkerque,A0380557,Sunderland,Angleterre,Etranger,Angleterre,Grande-Bretagne,95.0,1787-09-17,1.0,eau-de-vie
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-04-18,1.0,passagers
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-04-30,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-05-13,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-05-16,1.0,passagers
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-06-07,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-06-15,1.0,passagers
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-07-01,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-07-15,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-07-19,1.0,passagers
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-07-25,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-08-15,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-08-18,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-08-31,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-09-09,1.0,passagers
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-09-24,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-10-25,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-11-02,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-11-19,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-12-02,1.0,passagers
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-12-10,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-12-19,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-12-24,1.0,passagers
Sel,Sel,A0127055,Saint-Martin-de-Ré,A0868259,Stavanger,Danemark,Etranger,Norvège,Danemark,70.0,1787-10-01,1.0,sel
Eau de vie,Eau-de-vie,A0204180,Dunkerque,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,96.0,1787-07-04,2.0,eau-de-vie
Autres marchandises,Diverses marchandises,A0204180,Dunkerque,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,96.0,1787-07-04,2.0,marchandises
Eau de vie,Eau-de-vie,A0204180,Dunkerque,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,96.0,1787-10-29,1.0,eau-de-vie
Coton,Coton,A0204180,Dunkerque,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,96.0,1787-12-12,1.0,coton
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-02-17,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-02-19,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-02-23,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-02-24,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-03-12,0.0,[vide]
,,A0171758,Tonnay-Charente,A1945598,Guernesey,Angleterre,Etranger,Iles anglo-normandes,Grande-Bretagne,90.0,1787-04-24,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-03-25,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-04-07,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-04-12,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-04-25,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-05-08,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-05-12,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-06-03,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-06-05,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-06-18,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-07-20,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-08-05,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-08-06,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-08-14,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-08-19,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-09-03,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-09-07,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-10-10,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-11-19,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-11-30,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-12-16,0.0,[vide]
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-12-20,0.0,[vide]
Eau de vie,Eau-de-vie,A0180923,Bordeaux,A0389327,Hull,Angleterre,Etranger,Angleterre,Grande-Bretagne,165.0,1787-12-17,2.0,eau-de-vie
Autres marchandises,Diverses marchandises,A0180923,Bordeaux,A0389327,Hull,Angleterre,Etranger,Angleterre,Grande-Bretagne,165.0,1787-12-17,2.0,marchandises
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-05-07,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-08-14,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-12-04,1.0,genièvre
Futailles vides,Futailles vides,A0204180,Dunkerque,A0624785,Veere,Hollande,Etranger,Zélande,Provinces-Unies,55.0,1787-01-24,1.0,futailles vides
Autres marchandises,Diverses marchandises,A0204180,Dunkerque,A0624785,Veere,Hollande,Etranger,Zélande,Provinces-Unies,55.0,1787-06-15,3.0,marchandises
Sucre,Sucre,A0204180,Dunkerque,A0624785,Veere,Hollande,Etranger,Zélande,Provinces-Unies,55.0,1787-06-15,3.0,sucre
Café,Café,A0204180,Dunkerque,A0624785,Veere,Hollande,Etranger,Zélande,Provinces-Unies,55.0,1787-06-15,3.0,café
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-02-09,0.0,[vide]
Tabac,tabac,A0140266,Lorient,A1964976,Îles Féroé,Danemark,Etranger,,Danemark,40.0,1787-05-02,1.0,tabac
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-02-11,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-04-13,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-09-05,1.0,genièvre
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-08-13,1.0,genièvre
,,A0165080,Calais,A0386686,Deal,Angleterre,Etranger,Angleterre,Grande-Bretagne,2.0,1787-07-25,0.0,[vide]
Sucre,Sucre,A0180923,Bordeaux,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,260.0,1787-09-18,2.0,sucre
Café,Café,A0180923,Bordeaux,A0743522,Hambourg,Quatre villes hanséatiques,Etranger,,Hambourg,260.0,1787-09-18,2.0,café
,,A0165080,Calais,A0401283,Rochester,Angleterre,Etranger,Angleterre,Grande-Bretagne,4.0,1787-08-27,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-05-14,0.0,[vide]
Tabac,tabac,A0140266,Lorient,A1964976,Îles Féroé,Danemark,Etranger,,Danemark,30.0,1787-05-08,2.0,tabac
Eau de vie,Eau-de-vie,A0140266,Lorient,A1964976,Îles Féroé,Danemark,Etranger,,Danemark,30.0,1787-05-08,2.0,eau-de-vie
Tabac,tabac,A0140266,Lorient,A1964976,Îles Féroé,Danemark,Etranger,,Danemark,30.0,1787-06-11,2.0,tabac
Eau de vie,Eau-de-vie,A0140266,Lorient,A1964976,Îles Féroé,Danemark,Etranger,,Danemark,30.0,1787-06-11,2.0,eau-de-vie
Tabac en feuilles,tabac en feuilles,A0140266,Lorient,A1964976,Îles Féroé,Danemark,Etranger,,Danemark,30.0,1787-06-28,2.0,feuilles de tabac
Eau de vie,Eau-de-vie,A0140266,Lorient,A1964976,Îles Féroé,Danemark,Etranger,,Danemark,30.0,1787-06-28,2.0,eau-de-vie
Sacs,sacs,A0140266,Lorient,A1964976,Îles Féroé,Danemark,Etranger,,Danemark,30.0,1787-08-18,1.0,sacs
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-01-07,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-01-15,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-01-23,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-02-01,1.0,passagers
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-02-17,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-02-28,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-03-07,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-04-03,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-04-05,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-04-14,1.0,passagers
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-05-18,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-06-23,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-06-25,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-06-29,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-07-03,1.0,passagers
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-07-09,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-08-28,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-09-09,1.0,passagers
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-10-11,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-10-25,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-11-06,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-11-17,1.0,passagers
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-12-02,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-12-21,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-05-04,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-05-17,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-06-02,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-06-18,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-06-23,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-08-22,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-09-09,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-11-01,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-11-26,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-12-07,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-02-23,1.0,passagers
Genièvre,genièvre,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-03-06,1.0,genièvre
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-03-06,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,12.0,1787-03-16,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-03-22,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-06-17,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-06-22,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-07-11,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-07-15,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-08-14,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-08-22,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-08-29,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-09-02,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-11-15,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-11-21,1.0,passagers
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-01-01,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-04-15,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-05-13,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-05-24,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-06-21,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-06-27,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-07-01,0.0,[vide]
Pelleteries,pelleteries,A0204180,Dunkerque,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,60.0,1787-03-23,2.0,pelleterie
Autre (etc),Diverses marchandises,A0204180,Dunkerque,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,60.0,1787-03-23,2.0,marchandises
Coton,Coton,A0204180,Dunkerque,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,100.0,1787-08-04,2.0,coton
Autres marchandises,Diverses marchandises,A0204180,Dunkerque,A0381691,Londres,Angleterre,Etranger,Angleterre,Grande-Bretagne,100.0,1787-08-04,2.0,marchandises
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-05-12,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-06-26,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-07-31,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-08-10,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-08-13,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-09-19,0.0,[vide]
,,A0124817,Nantes,A0073119,Bilbao,Espagne,Etranger,,Espagne,50.0,1787-05-02,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-10-14,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-12-07,0.0,[vide]
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-12-20,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-01-12,1.0,passagers
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-01-19,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-01-25,1.0,passagers
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-02-20,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-03-16,1.0,passagers
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-04-13,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-04-20,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-06-12,1.0,passagers
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-06-27,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-07-01,1.0,passagers
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,30.0,1787-08-03,1.0,passagers
,,A0165080,Calais,A0382747,Douvres,Angleterre,Etranger,Angleterre,Grande-Bretagne,32.0,1787-08-09,0.0,[vide]
Passagers,Passagers,A0152606,Boulogne-sur-Mer,A0390929,Angleterre,Angleterre,Etranger,Angleterre,Grande-Bretagne,20.0,1787-08-24,1.0,passagers
